id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase
PROC04145,2024-01-07 01:06:00,Logística,API,23.9,115.15,0,Media,Carlos,Manual
PROC04146,2024-01-04 08:04:00,Facturación,Sistema,46.5,26.5,0,Media,María,Manual
PROC04147,2024-01-01 01:07:00,Inventario,Web,32.2,70.58,0,Baja,Juan,Manual
PROC04148,2024-01-07 19:08:00,Pagos,Manual,21.7,65.21,0,Media,Juan,Manual
PROC04149,2024-01-04 22:20:00,Inventario,Sistema,2.8,36.59,0,Media,Carlos,Manual
PROC04150,2024-01-04 02:38:00,Inventario,Email,30.9,98.0,0,Media,María,Manual
PROC04151,2024-01-06 16:50:00,Pagos,Web,5.1,21.07,1,Media,Carlos,Manual
PROC04152,2024-01-03 10:41:00,Facturación,Web,16.1,139.01,0,Alta,María,Manual
PROC04153,2024-01-01 09:32:00,Facturación,Web,29.8,144.55,0,Baja,Carlos,Manual
PROC04154,2024-01-05 22:02:00,Inventario,API,45.7,40.14,1,Baja,Pedro,Manual
PROC04155,2024-01-06 10:32:00,Pagos,Manual,34.7,201.32,0,Baja,Juan,Manual
PROC04156,2024-01-04 17:55:00,Inventario,Web,33.4,71.8,0,Alta,Ana,Manual
PROC04157,2024-01-02 13:38:00,Pagos,API,4.8,33.42,2,Media,Pedro,Manual
PROC04158,2024-01-05 04:39:00,Pagos,Manual,12.7,14.72,1,Baja,Carlos,Manual
PROC04159,2024-01-01 10:50:00,Pagos,API,1.3,193.74,0,Urgente,María,Manual
PROC04160,2024-01-04 23:41:00,Facturación,Email,38.1,45.02,0,Media,Ana,Manual
PROC04161,2024-01-05 17:58:00,Pagos,Manual,91.5,61.42,0,Baja,María,Manual
PROC04162,2024-01-02 19:07:00,Soporte,Web,9.2,56.78,2,Media,Sofia,Manual
PROC04163,2024-01-06 11:16:00,Logística,API,2.8,164.07,0,Media,María,Manual
PROC04164,2024-01-03 06:22:00,Pagos,Web,19.4,120.27,0,Media,Sofia,Manual
PROC04165,2024-01-01 22:18:00,Inventario,API,58.3,90.0,0,Media,Sofia,Manual
PROC04166,2024-01-04 11:16:00,Logística,Sistema,24.1,23.17,2,Baja,Juan,Manual
PROC04167,2024-01-05 00:20:00,Pagos,Email,1.4,237.28,0,Baja,Carlos,Manual
PROC04168,2024-01-02 23:07:00,Facturación,API,109.8,122.47,1,Baja,Juan,Manual
PROC04169,2024-01-04 15:12:00,Facturación,Web,52.9,124.55,1,Baja,Sofia,Manual
PROC04170,2024-01-02 12:57:00,Pagos,Web,4.2,26.19,0,Media,María,Automático
PROC04171,2024-01-03 10:59:00,Soporte,API,76.5,31.66,0,Media,Juan,Manual
PROC04172,2024-01-06 10:45:00,Inventario,Web,18.0,87.76,0,Media,Pedro,Manual
PROC04173,2024-01-07 09:49:00,Facturación,API,14.0,89.52,1,Media,Sofia,Manual
PROC04174,2024-01-04 01:03:00,Facturación,Web,18.5,36.57,1,Baja,María,Manual
PROC04175,2024-01-03 01:21:00,Logística,Web,54.0,26.63,0,Baja,María,Manual
PROC04176,2024-01-03 05:46:00,Logística,Web,32.3,51.57,2,Baja,Pedro,Manual
PROC04177,2024-01-05 17:57:00,Inventario,Sistema,1.8,64.15,2,Baja,María,Manual
PROC04178,2024-01-05 21:11:00,Inventario,Manual,94.8,23.48,0,Media,Ana,Manual
PROC04179,2024-01-07 10:50:00,Facturación,Web,4.8,125.25,1,Alta,Ana,Manual
PROC04180,2024-01-07 08:11:00,Logística,Web,41.1,130.61,1,Media,Carlos,Manual
PROC04181,2024-01-03 13:56:00,Logística,API,30.3,116.42,1,Media,Carlos,Manual
PROC04182,2024-01-03 08:54:00,Facturación,Web,6.2,24.86,0,Baja,Juan,Automático
PROC04183,2024-01-02 00:08:00,Inventario,API,5.6,50.92,1,Media,Juan,Manual
PROC04184,2024-01-01 09:30:00,Facturación,Manual,61.3,142.46,0,Media,Pedro,Manual
PROC04185,2024-01-03 00:24:00,Facturación,API,16.3,94.78,0,Baja,Pedro,Manual
PROC04186,2024-01-02 17:45:00,Facturación,API,31.9,203.5,0,Alta,Sofia,Manual
PROC04187,2024-01-01 15:17:00,Facturación,API,21.0,184.08,1,Baja,María,Manual
PROC04188,2024-01-05 20:22:00,Pagos,Email,39.0,80.59,1,Media,Carlos,Manual
PROC04189,2024-01-06 03:47:00,Pagos,Email,19.6,49.99,1,Media,Sofia,Manual
PROC04190,2024-01-05 09:36:00,Pagos,API,10.2,137.91,0,Alta,Carlos,Manual
PROC04191,2024-01-02 03:58:00,Pagos,Web,13.5,147.68,1,Alta,Carlos,Manual
PROC04192,2024-01-01 10:15:00,Facturación,API,58.8,160.45,1,Alta,Carlos,Manual
PROC04193,2024-01-07 21:41:00,Facturación,Web,18.9,93.72,0,Media,Juan,Manual
PROC04194,2024-01-05 22:06:00,Inventario,API,7.2,44.86,2,Media,Ana,Manual
PROC04195,2024-01-04 07:09:00,Pagos,API,81.8,115.17,1,Baja,Sofia,Manual
PROC04196,2024-01-03 10:25:00,Facturación,Web,47.8,118.89,0,Media,Pedro,Manual
PROC04197,2024-01-04 03:29:00,Logística,Web,1.7,134.85,0,Alta,Pedro,Manual
PROC04198,2024-01-01 18:55:00,Inventario,API,205.6,54.56,1,Media,Carlos,Manual
PROC04199,2024-01-06 22:46:00,Logística,Email,35.6,114.35,0,Baja,Carlos,Manual
PROC04200,2024-01-06 00:26:00,Pagos,API,5.2,19.76,1,Baja,Juan,Manual
PROC04201,2024-01-04 14:02:00,Facturación,Manual,8.1,144.0,0,Media,Juan,Manual
PROC04202,2024-01-01 03:26:00,Inventario,Web,35.4,91.18,0,Baja,Pedro,Manual
PROC04203,2024-01-04 09:15:00,Facturación,API,45.4,48.56,0,Baja,Carlos,Manual
PROC04204,2024-01-01 21:59:00,Pagos,API,8.2,198.01,0,Baja,Carlos,Manual
PROC04205,2024-01-01 19:01:00,Facturación,Manual,8.9,60.92,0,Baja,Sofia,Manual
PROC04206,2024-01-04 05:07:00,Logística,Web,11.0,91.9,0,Baja,Pedro,Manual
PROC04207,2024-01-06 03:09:00,Facturación,API,27.3,53.22,0,Alta,Juan,Manual
PROC04208,2024-01-02 20:50:00,Soporte,Web,5.7,84.86,2,Media,Sofia,Manual
PROC04209,2024-01-06 02:03:00,Logística,Web,3.3,120.4,0,Media,Pedro,Manual
PROC04210,2024-01-03 06:15:00,Pagos,Sistema,34.1,56.82,0,Media,Juan,Manual
PROC04211,2024-01-06 18:01:00,Inventario,Web,45.3,71.28,1,Baja,Juan,Manual
PROC04212,2024-01-04 14:53:00,Inventario,Web,20.9,142.16,0,Alta,Sofia,Manual
PROC04213,2024-01-03 20:28:00,Logística,API,13.6,11.96,0,Alta,Sofia,Automático
PROC04214,2024-01-03 02:20:00,Pagos,Email,17.0,148.35,1,Baja,Juan,Manual
PROC04215,2024-01-02 06:57:00,Logística,API,14.8,168.67,0,Baja,Carlos,Manual
PROC04216,2024-01-07 05:56:00,Pagos,Manual,96.6,33.33,0,Media,Pedro,Manual
PROC04217,2024-01-07 08:16:00,Soporte,Email,43.8,15.55,1,Baja,Juan,Manual
PROC04218,2024-01-02 22:29:00,Pagos,Web,7.0,25.7,2,Alta,Ana,Manual
PROC04219,2024-01-03 16:35:00,Pagos,API,14.5,37.93,1,Media,Juan,Manual
PROC04220,2024-01-06 06:45:00,Logística,API,23.6,28.69,0,Baja,Juan,Manual
PROC04221,2024-01-07 19:22:00,Logística,Manual,28.5,127.1,1,Media,Sofia,Manual
PROC04222,2024-01-06 15:35:00,Inventario,Web,18.9,74.79,0,Media,Juan,Manual
PROC04223,2024-01-05 04:55:00,Facturación,Web,49.8,103.45,2,Baja,María,Manual
PROC04224,2024-01-03 16:42:00,Pagos,Manual,43.8,159.22,0,Alta,Sofia,Manual
PROC04225,2024-01-05 23:35:00,Soporte,API,21.1,136.82,0,Baja,Ana,Manual
PROC04226,2024-01-05 22:49:00,Logística,API,57.8,228.11,1,Urgente,Carlos,Manual
PROC04227,2024-01-04 11:41:00,Logística,API,41.7,180.56,1,Baja,Sofia,Manual
PROC04228,2024-01-04 06:55:00,Facturación,Web,45.2,68.72,0,Media,Pedro,Manual
PROC04229,2024-01-02 15:47:00,Pagos,API,94.0,115.17,0,Baja,Pedro,Manual
PROC04230,2024-01-05 13:42:00,Inventario,API,9.3,233.57,0,Media,Sofia,Manual
PROC04231,2024-01-07 08:13:00,Logística,Email,9.3,60.91,1,Media,Pedro,Manual
PROC04232,2024-01-05 01:46:00,Facturación,Web,65.9,122.17,0,Baja,Sofia,Manual
PROC04233,2024-01-02 18:46:00,Logística,Email,44.4,279.19,0,Media,Carlos,Manual
PROC04234,2024-01-01 16:15:00,Pagos,API,78.3,132.32,1,Baja,Juan,Manual
PROC04235,2024-01-06 00:12:00,Facturación,Web,2.0,34.59,1,Media,Ana,Manual
PROC04236,2024-01-07 08:26:00,Pagos,Manual,29.6,16.46,0,Media,Pedro,Manual
PROC04237,2024-01-01 21:02:00,Facturación,Web,4.7,41.11,0,Alta,María,Automático
PROC04238,2024-01-04 12:07:00,Pagos,Sistema,21.0,72.5,0,Baja,María,Manual
PROC04239,2024-01-07 08:15:00,Facturación,Email,5.1,263.68,0,Baja,Ana,Manual
PROC04240,2024-01-06 03:02:00,Facturación,Web,4.1,165.05,1,Media,Pedro,Manual
PROC04241,2024-01-05 07:51:00,Logística,Web,0.4,60.05,0,Alta,Juan,Manual
PROC04242,2024-01-03 07:27:00,Facturación,API,29.8,36.32,0,Alta,Pedro,Manual
PROC04243,2024-01-04 21:50:00,Facturación,API,13.3,35.97,1,Media,Juan,Manual
PROC04244,2024-01-02 13:39:00,Pagos,API,3.3,314.67,1,Alta,Pedro,Manual
PROC04245,2024-01-01 20:57:00,Pagos,Web,11.7,32.01,1,Alta,María,Manual
PROC04246,2024-01-01 07:44:00,Logística,API,5.6,147.01,0,Baja,Carlos,Manual
PROC04247,2024-01-03 06:54:00,Pagos,Web,85.3,141.36,0,Baja,Sofia,Manual
PROC04248,2024-01-05 16:54:00,Logística,Manual,11.6,67.53,1,Baja,Ana,Manual
PROC04249,2024-01-06 03:51:00,Inventario,Manual,12.2,29.51,0,Baja,Juan,Manual
PROC04250,2024-01-01 20:30:00,Facturación,API,55.0,116.66,0,Media,Carlos,Manual
PROC04251,2024-01-07 07:16:00,Facturación,Email,31.3,250.5,0,Media,Juan,Manual
PROC04252,2024-01-03 15:25:00,Pagos,Web,37.2,26.01,0,Media,Ana,Manual
PROC04253,2024-01-05 10:59:00,Pagos,Web,30.3,88.05,1,Baja,Carlos,Manual
PROC04254,2024-01-04 23:50:00,Inventario,API,87.7,136.23,0,Alta,Carlos,Manual
PROC04255,2024-01-03 16:16:00,Inventario,API,7.0,239.85,0,Media,Sofia,Manual
PROC04256,2024-01-03 04:15:00,Pagos,API,135.4,12.4,1,Media,Sofia,Manual
PROC04257,2024-01-05 19:53:00,Facturación,Email,53.3,124.89,0,Urgente,Ana,Manual
PROC04258,2024-01-07 07:56:00,Facturación,Sistema,26.7,236.51,0,Baja,Ana,Manual
PROC04259,2024-01-05 04:34:00,Inventario,API,32.6,147.66,1,Baja,Juan,Manual
PROC04260,2024-01-04 04:29:00,Pagos,Manual,31.4,49.85,0,Media,Carlos,Manual
PROC04261,2024-01-02 01:46:00,Pagos,Web,1.8,91.01,0,Alta,Ana,Manual
PROC04262,2024-01-05 05:05:00,Facturación,Web,7.4,162.91,1,Baja,Sofia,Manual
PROC04263,2024-01-01 18:14:00,Inventario,Manual,97.7,170.95,0,Media,Juan,Manual
PROC04264,2024-01-02 16:11:00,Logística,API,22.9,145.85,0,Alta,Pedro,Manual
PROC04265,2024-01-02 19:37:00,Facturación,API,14.3,97.86,1,Media,Sofia,Manual
PROC04266,2024-01-07 05:14:00,Pagos,Web,43.1,77.8,1,Baja,Ana,Manual
PROC04267,2024-01-03 21:05:00,Soporte,API,22.3,179.57,1,Media,Sofia,Manual
PROC04268,2024-01-02 22:15:00,Pagos,Web,0.4,117.8,0,Baja,Sofia,Manual
PROC04269,2024-01-05 14:28:00,Inventario,API,40.0,93.44,3,Baja,Carlos,Revisión
PROC04270,2024-01-03 04:35:00,Facturación,Web,39.5,45.93,1,Alta,Pedro,Manual
PROC04271,2024-01-03 18:10:00,Inventario,Web,5.4,43.46,0,Media,Ana,Automático
PROC04272,2024-01-06 12:52:00,Facturación,Web,94.2,79.73,0,Baja,María,Manual
PROC04273,2024-01-07 02:15:00,Soporte,Web,7.6,130.89,0,Baja,Carlos,Manual
PROC04274,2024-01-04 18:15:00,Inventario,Email,18.4,124.25,1,Media,Sofia,Manual
PROC04275,2024-01-04 00:11:00,Logística,Web,3.7,118.89,0,Media,Carlos,Manual
PROC04276,2024-01-02 08:22:00,Inventario,Web,27.7,89.45,2,Media,Juan,Manual
PROC04277,2024-01-05 04:26:00,Inventario,API,14.1,168.64,1,Alta,María,Manual
PROC04278,2024-01-06 18:21:00,Pagos,API,13.1,191.49,1,Media,Ana,Manual
PROC04279,2024-01-01 03:11:00,Logística,Web,52.6,31.99,1,Urgente,María,Manual
PROC04280,2024-01-07 07:35:00,Soporte,Web,0.3,52.92,1,Alta,Sofia,Manual
PROC04281,2024-01-01 14:21:00,Pagos,Sistema,48.0,309.75,0,Baja,Ana,Manual
PROC04282,2024-01-05 15:51:00,Soporte,Manual,25.4,75.81,2,Baja,Juan,Manual
PROC04283,2024-01-07 10:35:00,Inventario,API,128.3,77.52,0,Baja,Sofia,Manual
PROC04284,2024-01-01 10:49:00,Pagos,API,26.7,42.71,0,Baja,Sofia,Manual
PROC04285,2024-01-03 20:54:00,Pagos,Web,1.7,171.66,0,Baja,Pedro,Manual
PROC04286,2024-01-06 06:27:00,Facturación,Web,1.6,361.75,0,Media,María,Manual
PROC04287,2024-01-07 03:08:00,Facturación,API,64.4,42.81,0,Baja,Carlos,Manual
PROC04288,2024-01-01 17:16:00,Facturación,Email,55.2,179.17,1,Baja,Ana,Manual
PROC04289,2024-01-03 20:51:00,Pagos,Web,12.7,37.61,1,Baja,María,Manual
PROC04290,2024-01-02 11:48:00,Pagos,Manual,28.9,161.18,0,Baja,Ana,Manual
PROC04291,2024-01-04 18:57:00,Pagos,Web,20.2,38.35,0,Media,María,Manual
PROC04292,2024-01-05 05:19:00,Soporte,Web,102.5,11.39,1,Baja,Carlos,Manual
PROC04293,2024-01-02 16:30:00,Pagos,Web,89.8,307.37,0,Alta,Ana,Manual
PROC04294,2024-01-02 07:19:00,Pagos,Web,123.8,58.57,0,Baja,Ana,Manual
PROC04295,2024-01-06 05:42:00,Facturación,Email,60.4,21.88,0,Alta,Pedro,Manual
PROC04296,2024-01-02 09:31:00,Facturación,API,72.1,97.93,2,Baja,Juan,Manual
PROC04297,2024-01-03 08:13:00,Logística,Web,7.3,132.24,0,Media,María,Manual
PROC04298,2024-01-06 02:37:00,Inventario,Sistema,53.3,184.27,0,Baja,Carlos,Manual
PROC04299,2024-01-01 21:29:00,Logística,Email,37.0,72.66,0,Alta,Pedro,Manual
PROC04300,2024-01-02 00:07:00,Facturación,Manual,98.7,69.28,0,Baja,Pedro,Manual
PROC04301,2024-01-03 05:19:00,Inventario,Email,25.4,59.23,0,Urgente,Juan,Manual
PROC04302,2024-01-05 10:21:00,Facturación,Web,2.7,90.88,0,Baja,Carlos,Manual
PROC04303,2024-01-06 05:22:00,Facturación,Manual,27.3,142.63,0,Baja,Sofia,Manual
PROC04304,2024-01-05 04:59:00,Facturación,Manual,34.8,109.62,0,Media,María,Manual
PROC04305,2024-01-03 05:03:00,Facturación,Email,7.5,57.37,0,Alta,Ana,Manual
PROC04306,2024-01-04 19:02:00,Pagos,Manual,15.0,87.47,0,Urgente,Juan,Manual
PROC04307,2024-01-03 05:36:00,Facturación,Web,27.4,28.25,1,Media,Ana,Manual
PROC04308,2024-01-03 04:16:00,Soporte,Manual,14.1,74.31,0,Alta,Pedro,Manual
PROC04309,2024-01-03 07:18:00,Pagos,Web,14.1,66.5,2,Media,Ana,Manual
PROC04310,2024-01-02 22:22:00,Facturación,Web,4.3,185.27,0,Media,María,Manual
PROC04311,2024-01-07 09:02:00,Facturación,Web,84.8,98.03,2,Media,Sofia,Manual
PROC04312,2024-01-06 07:37:00,Inventario,Email,41.6,75.12,0,Baja,María,Manual
PROC04313,2024-01-04 10:00:00,Facturación,Web,0.0,83.28,1,Media,Sofia,Manual
PROC04314,2024-01-05 09:24:00,Logística,API,43.5,74.28,1,Alta,Ana,Manual
PROC04315,2024-01-05 09:27:00,Soporte,API,40.4,33.81,1,Media,Ana,Manual
PROC04316,2024-01-06 20:17:00,Facturación,Sistema,0.3,140.78,0,Alta,Juan,Manual
PROC04317,2024-01-01 12:56:00,Pagos,Web,13.8,6.96,1,Alta,Sofia,Manual
PROC04318,2024-01-04 14:48:00,Facturación,Manual,28.0,58.15,0,Alta,María,Manual
PROC04319,2024-01-01 11:27:00,Inventario,Email,18.1,45.05,1,Baja,Ana,Manual
PROC04320,2024-01-01 08:49:00,Pagos,API,45.2,59.25,0,Baja,Carlos,Manual
PROC04321,2024-01-04 12:27:00,Facturación,API,16.6,138.57,0,Baja,Juan,Manual
PROC04322,2024-01-06 14:40:00,Facturación,Manual,5.0,75.65,1,Urgente,Juan,Manual
PROC04323,2024-01-04 19:58:00,Inventario,Email,112.4,84.25,1,Baja,Juan,Manual
PROC04324,2024-01-02 11:53:00,Pagos,Manual,8.3,133.03,0,Baja,Juan,Manual
PROC04325,2024-01-07 14:06:00,Facturación,Web,37.9,126.28,0,Baja,Sofia,Manual
PROC04326,2024-01-05 05:34:00,Inventario,Email,4.6,119.84,2,Baja,Sofia,Manual
PROC04327,2024-01-05 20:14:00,Inventario,API,12.0,85.31,1,Baja,Ana,Manual
PROC04328,2024-01-07 17:58:00,Logística,API,17.5,177.63,0,Baja,Pedro,Manual
PROC04329,2024-01-04 07:34:00,Facturación,Manual,6.4,43.78,1,Baja,Carlos,Manual
PROC04330,2024-01-06 08:12:00,Logística,Web,17.9,75.17,0,Urgente,Pedro,Manual
PROC04331,2024-01-03 03:43:00,Inventario,Manual,5.1,60.51,1,Media,Pedro,Manual
PROC04332,2024-01-02 16:40:00,Facturación,API,24.6,63.1,0,Media,Ana,Manual
PROC04333,2024-01-03 20:55:00,Inventario,Email,32.7,39.03,0,Media,Juan,Manual
PROC04334,2024-01-05 22:44:00,Pagos,Web,1.9,153.33,1,Alta,Juan,Manual
PROC04335,2024-01-04 14:41:00,Soporte,API,61.5,128.85,1,Alta,Ana,Manual
PROC04336,2024-01-01 14:04:00,Facturación,Manual,6.1,73.52,1,Urgente,Ana,Manual
PROC04337,2024-01-01 07:26:00,Inventario,Web,7.7,114.77,1,Baja,Sofia,Manual
PROC04338,2024-01-03 17:15:00,Pagos,Web,32.5,159.83,2,Alta,María,Manual
PROC04339,2024-01-03 03:49:00,Soporte,Sistema,19.0,232.81,0,Baja,Juan,Manual
PROC04340,2024-01-01 20:34:00,Pagos,Web,20.8,25.62,0,Baja,Carlos,Manual
PROC04341,2024-01-05 13:47:00,Soporte,Sistema,4.1,77.34,1,Baja,María,Manual
PROC04342,2024-01-01 03:46:00,Soporte,Web,49.2,191.54,0,Media,Pedro,Manual
PROC04343,2024-01-03 21:03:00,Facturación,API,28.8,321.1,1,Media,Sofia,Manual
PROC04344,2024-01-05 23:45:00,Logística,Manual,4.4,107.52,0,Baja,Sofia,Manual
PROC04345,2024-01-04 20:38:00,Soporte,Manual,14.1,150.36,0,Alta,Juan,Manual
PROC04346,2024-01-01 03:06:00,Facturación,API,49.9,3.56,0,Media,Ana,Manual
PROC04347,2024-01-02 18:15:00,Pagos,API,25.2,111.65,0,Baja,Ana,Manual
PROC04348,2024-01-02 08:12:00,Pagos,Manual,3.5,71.45,0,Media,Ana,Manual
PROC04349,2024-01-07 06:40:00,Facturación,Web,14.0,140.31,1,Media,Juan,Manual
PROC04350,2024-01-02 09:52:00,Facturación,API,8.3,242.32,0,Baja,Sofia,Manual
PROC04351,2024-01-01 20:52:00,Facturación,Web,21.9,84.63,0,Baja,Carlos,Manual
PROC04352,2024-01-04 19:49:00,Facturación,API,55.6,81.5,1,Urgente,Ana,Manual
PROC04353,2024-01-04 12:34:00,Pagos,Web,17.2,53.21,1,Alta,Sofia,Manual
PROC04354,2024-01-02 07:21:00,Facturación,Web,17.0,7.37,0,Baja,Juan,Automático
PROC04355,2024-01-01 04:29:00,Logística,API,70.7,56.86,1,Media,Pedro,Manual
PROC04356,2024-01-02 03:10:00,Inventario,Web,25.8,23.8,2,Baja,María,Manual
PROC04357,2024-01-04 01:25:00,Facturación,Web,25.1,26.47,1,Media,Juan,Manual
PROC04358,2024-01-05 06:19:00,Inventario,Manual,9.1,113.04,1,Media,Juan,Manual
PROC04359,2024-01-02 02:14:00,Inventario,API,28.1,30.34,0,Baja,Sofia,Manual
PROC04360,2024-01-02 04:15:00,Soporte,Email,25.7,90.23,0,Baja,Ana,Manual
PROC04361,2024-01-03 06:18:00,Facturación,Manual,15.2,297.0,1,Baja,María,Manual
PROC04362,2024-01-03 06:22:00,Facturación,Web,140.3,62.85,0,Media,María,Manual
PROC04363,2024-01-02 00:05:00,Soporte,API,64.1,26.61,0,Alta,Ana,Manual
PROC04364,2024-01-05 08:23:00,Soporte,Web,41.5,250.96,1,Urgente,Carlos,Manual
PROC04365,2024-01-06 20:11:00,Inventario,Manual,23.1,37.8,0,Alta,Juan,Manual
PROC04366,2024-01-01 00:52:00,Logística,Sistema,18.6,58.76,1,Urgente,Ana,Manual
PROC04367,2024-01-07 21:49:00,Facturación,API,6.1,170.07,0,Baja,Sofia,Manual
PROC04368,2024-01-04 20:50:00,Pagos,Manual,10.9,32.74,0,Media,Carlos,Manual
PROC04369,2024-01-06 06:19:00,Facturación,Web,44.6,54.67,0,Baja,Ana,Manual
PROC04370,2024-01-02 03:46:00,Facturación,API,18.1,31.03,0,Alta,Pedro,Automático
PROC04371,2024-01-05 19:01:00,Logística,Email,64.2,168.42,0,Alta,Carlos,Manual
PROC04372,2024-01-02 22:25:00,Facturación,Web,4.8,29.8,0,Media,Sofia,Automático
PROC04373,2024-01-01 11:59:00,Pagos,Web,21.3,123.92,1,Media,Carlos,Manual
PROC04374,2024-01-06 23:17:00,Soporte,API,31.2,78.24,0,Baja,María,Manual
PROC04375,2024-01-05 18:15:00,Facturación,Manual,21.8,52.13,0,Baja,Juan,Manual
PROC04376,2024-01-02 14:14:00,Soporte,API,66.0,76.87,0,Urgente,Ana,Manual
PROC04377,2024-01-06 17:43:00,Soporte,Email,136.9,59.46,1,Alta,Sofia,Manual
PROC04378,2024-01-07 13:01:00,Inventario,Web,3.7,43.62,0,Baja,Sofia,Automático
PROC04379,2024-01-07 18:39:00,Facturación,API,4.2,13.38,2,Baja,Ana,Manual
PROC04380,2024-01-04 02:42:00,Pagos,Manual,4.2,32.09,1,Baja,Juan,Manual
PROC04381,2024-01-01 11:38:00,Pagos,Web,34.3,97.81,2,Urgente,Sofia,Manual
PROC04382,2024-01-06 00:43:00,Pagos,Manual,14.0,66.39,1,Alta,Sofia,Manual
PROC04383,2024-01-07 06:18:00,Facturación,Web,39.7,122.18,1,Media,Juan,Manual
PROC04384,2024-01-05 02:38:00,Soporte,Web,15.6,90.01,0,Media,Sofia,Manual
PROC04385,2024-01-01 05:48:00,Facturación,Web,29.6,4.06,0,Media,Sofia,Manual
PROC04386,2024-01-04 17:34:00,Inventario,Email,44.1,113.0,0,Baja,Sofia,Manual
PROC04387,2024-01-06 11:09:00,Facturación,API,23.8,27.56,0,Alta,María,Manual
PROC04388,2024-01-01 05:07:00,Inventario,Manual,23.3,83.52,0,Media,Juan,Manual
PROC04389,2024-01-03 08:56:00,Soporte,Web,2.8,18.18,1,Baja,Pedro,Manual
PROC04390,2024-01-04 08:20:00,Facturación,API,15.9,163.49,0,Baja,María,Manual
PROC04391,2024-01-03 11:18:00,Facturación,API,23.7,142.63,1,Media,Carlos,Manual
PROC04392,2024-01-04 02:38:00,Inventario,Email,18.6,69.01,1,Baja,Juan,Manual
PROC04393,2024-01-05 12:51:00,Inventario,Manual,69.3,138.76,1,Media,Carlos,Manual
PROC04394,2024-01-04 05:00:00,Inventario,Manual,71.1,34.29,0,Alta,María,Manual
PROC04395,2024-01-03 01:45:00,Pagos,Web,51.8,48.79,0,Alta,Sofia,Manual
PROC04396,2024-01-06 15:12:00,Facturación,API,14.1,160.29,2,Media,Pedro,Manual
PROC04397,2024-01-06 21:07:00,Soporte,API,37.9,1.84,0,Media,Pedro,Manual
PROC04398,2024-01-02 18:27:00,Soporte,Email,15.1,71.13,2,Baja,Juan,Manual
PROC04399,2024-01-01 05:36:00,Pagos,Web,7.9,106.98,1,Media,Pedro,Manual
PROC04400,2024-01-03 01:39:00,Logística,Web,12.6,56.18,2,Baja,Sofia,Manual
PROC04401,2024-01-03 18:08:00,Pagos,API,2.2,191.38,0,Alta,Ana,Manual
PROC04402,2024-01-01 15:10:00,Pagos,Web,12.1,228.78,1,Alta,Sofia,Manual
PROC04403,2024-01-02 09:16:00,Facturación,Web,18.5,112.75,2,Baja,María,Manual
PROC04404,2024-01-03 04:09:00,Pagos,Email,93.4,27.79,1,Alta,Sofia,Manual
PROC04405,2024-01-04 18:47:00,Pagos,API,11.3,140.59,3,Media,Pedro,Revisión
PROC04406,2024-01-05 06:09:00,Facturación,Email,69.8,287.65,0,Urgente,María,Manual
PROC04407,2024-01-05 01:30:00,Pagos,Manual,7.8,86.69,0,Media,María,Manual
PROC04408,2024-01-03 22:04:00,Logística,Web,6.4,73.99,0,Media,Sofia,Manual
PROC04409,2024-01-06 04:06:00,Inventario,API,22.0,36.5,0,Media,Sofia,Manual
PROC04410,2024-01-06 21:59:00,Inventario,Web,33.5,102.91,1,Baja,Ana,Manual
PROC04411,2024-01-07 22:31:00,Soporte,Email,1.4,75.89,0,Baja,Sofia,Manual
PROC04412,2024-01-01 05:14:00,Facturación,API,7.5,6.02,0,Baja,Sofia,Automático
PROC04413,2024-01-01 18:54:00,Inventario,API,18.2,134.46,0,Baja,Juan,Manual
PROC04414,2024-01-04 09:16:00,Logística,Web,12.1,24.64,1,Baja,María,Manual
PROC04415,2024-01-06 15:02:00,Pagos,API,37.4,320.99,0,Media,Ana,Manual
PROC04416,2024-01-07 17:52:00,Pagos,Web,21.5,91.08,0,Media,Pedro,Manual
PROC04417,2024-01-06 19:07:00,Facturación,API,5.2,69.24,0,Urgente,Carlos,Manual
PROC04418,2024-01-04 21:12:00,Logística,Manual,67.5,87.93,0,Baja,Juan,Manual
PROC04419,2024-01-02 04:44:00,Pagos,Manual,10.4,83.76,2,Alta,Sofia,Manual
PROC04420,2024-01-03 07:43:00,Logística,Web,39.4,59.59,0,Media,Carlos,Manual
PROC04421,2024-01-01 14:46:00,Inventario,API,45.4,16.25,1,Media,Ana,Manual
PROC04422,2024-01-01 12:01:00,Inventario,Email,99.0,194.29,0,Media,María,Manual
PROC04423,2024-01-06 07:58:00,Logística,Web,20.7,86.98,0,Media,Ana,Manual
PROC04424,2024-01-07 07:44:00,Inventario,Email,28.7,169.57,2,Baja,Juan,Manual
PROC04425,2024-01-03 07:57:00,Pagos,Web,12.2,18.86,0,Alta,Juan,Automático
PROC04426,2024-01-01 14:30:00,Pagos,Manual,34.0,41.98,2,Media,Pedro,Manual
PROC04427,2024-01-05 16:31:00,Logística,API,18.7,55.49,1,Urgente,Ana,Manual
PROC04428,2024-01-01 08:17:00,Pagos,API,17.3,28.55,0,Alta,Juan,Automático
PROC04429,2024-01-02 05:16:00,Pagos,Email,58.0,134.28,0,Media,Ana,Manual
PROC04430,2024-01-01 18:37:00,Facturación,Web,1.5,67.02,0,Media,Pedro,Manual
