id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase,tipo_proceso_encoded,canal_encoded,prioridad_encoded,responsable_encoded,tiempo_ciclo_norm,costo_norm,errores_norm,mes,dia_semana,trimestre,costo_por_error,tiempo_vs_mediana
PROC04545,2024-01-07 13:41:00,Inventario,API,3.9,24.08,1,Baja,Ana,Manual,1,0,1,0,-0.8818391487039767,-1.0846450745423286,0.7116839155235517,1,6,1,24.08,0.18139534883720929
PROC04546,2024-01-03 13:12:00,Inventario,Email,23.3,27.82,0,Media,María,Manual,1,1,2,3,-0.23716498940538588,-1.031580649625501,-0.7128235214731489,1,2,1,0.0,1.083720930232558
PROC04547,2024-01-07 19:13:00,Inventario,API,28.3,129.71,1,Baja,Pedro,Manual,1,0,1,4,-0.0710118555655429,0.4140702206353528,0.7116839155235517,1,6,1,129.71,1.3162790697674418
PROC04548,2024-01-04 07:25:00,Facturación,Web,182.3,91.78,4,Baja,Ana,Revisión,0,4,1,0,5.046504666701622,-0.12409385345429468,4.985206226513654,1,3,1,22.945,8.47906976744186
PROC04549,2024-01-03 18:10:00,Facturación,Email,110.9,43.76,0,Baja,Ana,Manual,0,1,1,0,2.6738379154686633,-0.8054183680281114,-0.7128235214731489,1,2,1,0.0,5.158139534883722
PROC04550,2024-01-06 05:45:00,Logística,Email,101.8,202.71,1,Media,Sofia,Manual,2,1,2,5,2.3714392118801486,1.4498196909370733,0.7116839155235517,1,5,1,202.71,4.734883720930233
PROC04551,2024-01-04 20:32:00,Soporte,Web,12.8,62.64,0,Alta,Ana,Manual,4,4,0,0,-0.5860865704690561,-0.5375423406404883,-0.7128235214731489,1,3,1,0.0,0.5953488372093023
PROC04552,2024-01-01 10:27:00,Facturación,Web,142.2,103.38,1,Baja,Carlos,Manual,0,4,1,1,3.7139565333060798,0.040490993881321095,0.7116839155235517,1,0,1,103.38,6.6139534883720925
PROC04553,2024-01-05 13:49:00,Pagos,Web,18.2,142.57,1,Media,Juan,Manual,3,4,2,2,-0.40664118592202575,0.5965323875953543,0.7116839155235517,1,4,1,142.57,0.8465116279069768
PROC04554,2024-01-02 10:04:00,Facturación,Web,57.3,121.51,1,Media,Carlos,Manual,0,4,2,1,0.8926763207055463,0.2977257595877622,0.7116839155235517,1,1,1,121.51,2.665116279069767
PROC04555,2024-01-02 15:01:00,Facturación,Sistema,7.3,85.16,0,Media,Carlos,Manual,0,3,2,1,-0.7688550176928834,-0.21802072322686172,-0.7128235214731489,1,1,1,0.0,0.3395348837209302
PROC04556,2024-01-05 02:04:00,Pagos,API,21.1,147.32,0,Alta,Carlos,Manual,3,0,0,1,-0.3102723682949168,0.6639270449095074,-0.7128235214731489,1,4,1,0.0,0.9813953488372094
PROC04557,2024-01-06 16:25:00,Facturación,API,101.5,19.12,1,Alta,María,Manual,0,0,0,3,2.3614700238497583,-1.1550192851272125,0.7116839155235517,1,5,1,19.12,4.72093023255814
PROC04558,2024-01-01 04:09:00,Inventario,Email,88.1,177.03,2,Baja,Carlos,Manual,1,1,1,1,1.9161796251589789,1.0854628909733994,2.1361913525202523,1,0,1,88.515,4.097674418604651
PROC04559,2024-01-03 00:45:00,Pagos,API,34.5,66.47,1,Baja,Juan,Manual,3,0,1,2,0.13501803039586238,-0.4832009643219186,0.7116839155235517,1,2,1,66.47,1.6046511627906976
PROC04560,2024-01-04 12:03:00,Facturación,Web,48.0,134.88,0,Media,Ana,Manual,0,4,2,0,0.5836314917634384,0.48742398449096763,-0.7128235214731489,1,3,1,0.0,2.2325581395348837
PROC04561,2024-01-01 16:14:00,Facturación,Email,5.8,82.39,0,Urgente,María,Manual,0,1,3,3,-0.8187009578448363,-0.2573224497026941,-0.7128235214731489,1,0,1,0.0,0.2697674418604651
PROC04562,2024-01-07 14:37:00,Logística,Manual,38.4,51.31,0,Alta,Sofia,Manual,2,2,0,5,0.26461747479093983,-0.6982963337708786,-0.7128235214731489,1,6,1,0.0,1.786046511627907
PROC04563,2024-01-05 23:52:00,Facturación,Manual,28.9,77.52,0,Baja,Carlos,Manual,0,2,1,1,-0.051073479504761814,-0.3264197088858363,-0.7128235214731489,1,4,1,0.0,1.3441860465116278
PROC04564,2024-01-07 08:55:00,Inventario,API,2.9,105.71,0,Baja,Carlos,Manual,1,0,1,1,-0.9150697754719453,0.07354984683752668,-0.7128235214731489,1,6,1,0.0,0.13488372093023254
PROC04565,2024-01-07 07:20:00,Pagos,Manual,3.6,118.68,1,Alta,Ana,Manual,3,2,0,0,-0.8918083367343672,0.25757273217743526,0.7116839155235517,1,6,1,118.68,0.16744186046511628
PROC04566,2024-01-02 20:32:00,Inventario,Web,3.4,107.09,0,Media,Ana,Manual,1,4,2,0,-0.898454462087961,0.0931297683309018,-0.7128235214731489,1,1,1,0.0,0.15813953488372093
PROC04567,2024-01-06 01:19:00,Pagos,API,38.7,48.16,0,Media,Sofia,Manual,3,0,2,5,0.2745866628213306,-0.7429896328318434,-0.7128235214731489,1,5,1,0.0,1.8
PROC04568,2024-01-06 05:31:00,Facturación,Sistema,4.6,34.48,0,Media,María,Manual,0,3,2,3,-0.8585777099663987,-0.9370862458966042,-0.7128235214731489,1,5,1,0.0,0.21395348837209302
PROC04569,2024-01-07 14:38:00,Facturación,Web,18.9,37.65,0,Baja,Sofia,Automático,0,4,1,5,-0.3833797471844478,-0.8921091798574746,-0.7128235214731489,1,6,1,0.0,0.8790697674418604
PROC04570,2024-01-07 00:22:00,Facturación,Manual,13.2,69.95,0,Alta,Sofia,Manual,0,2,0,5,-0.5727943197618688,-0.4338255101212338,-0.7128235214731489,1,6,1,0.0,0.613953488372093
PROC04571,2024-01-02 09:07:00,Pagos,API,24.0,133.43,1,Alta,Juan,Manual,3,0,0,2,-0.2139035506678079,0.4668508785740158,0.7116839155235517,1,1,1,133.43,1.1162790697674418
PROC04572,2024-01-01 01:30:00,Inventario,Web,36.8,140.05,0,Media,María,Manual,1,4,2,3,0.21144847196219005,0.5607777483465828,-0.7128235214731489,1,0,1,0.0,1.7116279069767442
PROC04573,2024-01-07 01:21:00,Facturación,Manual,34.6,53.61,0,Media,Ana,Manual,0,2,2,0,0.13834109307265927,-0.6656631312819203,-0.7128235214731489,1,6,1,0.0,1.6093023255813954
PROC04574,2024-01-03 19:39:00,Facturación,Web,21.7,85.51,1,Media,Juan,Manual,0,4,2,2,-0.2903339922341357,-0.21305480110897665,0.7116839155235517,1,2,1,85.51,1.0093023255813953
PROC04575,2024-01-02 22:13:00,Pagos,API,18.7,21.09,2,Baja,Carlos,Manual,3,0,1,1,-0.3900258725380415,-1.1270682377779744,2.1361913525202523,1,1,1,10.545,0.8697674418604651
PROC04576,2024-01-07 20:38:00,Inventario,Web,15.2,62.54,0,Baja,Sofia,Manual,1,4,1,5,-0.5063330662259315,-0.5389611755313126,-0.7128235214731489,1,6,1,0.0,0.7069767441860465
PROC04577,2024-01-06 19:43:00,Soporte,Email,59.4,53.29,0,Baja,Carlos,Manual,4,1,1,1,0.9624606369182803,-0.670203402932558,-0.7128235214731489,1,5,1,0.0,2.7627906976744185
PROC04578,2024-01-06 03:29:00,Inventario,Web,12.1,43.08,1,Alta,Pedro,Manual,1,4,0,4,-0.6093480092066342,-0.8150664452857165,0.7116839155235517,1,5,1,43.08,0.5627906976744186
PROC04579,2024-01-04 02:00:00,Pagos,Web,9.0,92.63,1,Baja,Ana,Manual,3,4,1,0,-0.7123629521873368,-0.11203375688228842,0.7116839155235517,1,3,1,92.63,0.4186046511627907
PROC04580,2024-01-06 02:27:00,Inventario,Web,40.8,263.93,0,Baja,Pedro,Manual,1,4,1,4,0.34437097903406444,2.318430411099694,-0.7128235214731489,1,5,1,0.0,1.897674418604651
PROC04581,2024-01-01 16:48:00,Soporte,Email,13.4,89.09,0,Media,María,Manual,4,1,2,3,-0.5661481944082749,-0.16226051201746763,-0.7128235214731489,1,0,1,0.0,0.6232558139534884
PROC04582,2024-01-03 15:03:00,Logística,Manual,56.3,186.16,1,Baja,María,Manual,2,2,1,3,0.8594456939375776,1.2150025165056557,0.7116839155235517,1,2,1,186.16,2.6186046511627907
PROC04583,2024-01-05 14:46:00,Pagos,Manual,11.9,159.62,1,Baja,Sofia,Manual,3,2,1,5,-0.6159941345602279,0.8384437364808933,0.7116839155235517,1,4,1,159.62,0.5534883720930233
PROC04584,2024-01-03 23:38:00,Facturación,API,36.3,55.63,0,Media,Juan,Manual,0,0,2,2,0.19483315857820574,-0.63700266648727,-0.7128235214731489,1,2,1,0.0,1.6883720930232557
PROC04585,2024-01-04 05:48:00,Facturación,API,1.4,148.21,0,Media,Sofia,Manual,0,0,2,5,-0.9649157156238982,0.6765546754378436,-0.7128235214731489,1,3,1,0.0,0.06511627906976744
PROC04586,2024-01-03 23:27:00,Pagos,Web,14.6,274.15,0,Media,Ana,Manual,3,4,2,0,-0.5262714422867127,2.463435336941935,-0.7128235214731489,1,2,1,0.0,0.6790697674418604
PROC04587,2024-01-02 10:12:00,Inventario,API,12.6,28.11,0,Media,Juan,Automático,1,0,2,2,-0.59273269582265,-1.0274660284421104,-0.7128235214731489,1,1,1,0.0,0.586046511627907
PROC04588,2024-01-05 04:09:00,Pagos,Web,50.9,159.47,0,Media,Juan,Manual,3,4,2,2,0.6800003093905473,0.8363154841446568,-0.7128235214731489,1,4,1,0.0,2.3674418604651164
PROC04589,2024-01-02 04:36:00,Facturación,Sistema,102.4,80.7,0,Media,María,Manual,0,3,2,3,2.39137758794093,-0.2813007593576243,-0.7128235214731489,1,1,1,0.0,4.7627906976744185
PROC04590,2024-01-01 05:10:00,Inventario,Manual,18.5,48.45,1,Media,María,Manual,1,2,2,3,-0.39667199789163515,-0.7388750116484528,0.7116839155235517,1,0,1,48.45,0.8604651162790697
PROC04591,2024-01-04 03:38:00,Logística,API,52.3,113.48,0,Baja,Sofia,Manual,2,0,1,5,0.7265231868657033,0.18379331785457295,-0.7128235214731489,1,3,1,0.0,2.4325581395348834
PROC04592,2024-01-01 21:00:00,Facturación,Web,36.1,115.73,0,Media,Ana,Manual,0,4,2,0,0.18818703322461217,0.21571710289811913,-0.7128235214731489,1,0,1,0.0,1.6790697674418604
PROC04593,2024-01-03 17:32:00,Inventario,Manual,102.7,366.95,1,Baja,María,Manual,1,2,1,3,2.4013467759713207,3.7801141156268616,0.7116839155235517,1,2,1,366.95,4.776744186046511
PROC04594,2024-01-01 09:44:00,Pagos,Web,50.0,50.11,0,Baja,Ana,Manual,3,4,1,0,0.6500927452993757,-0.7153223524607699,-0.7128235214731489,1,0,1,0.0,2.3255813953488373
PROC04595,2024-01-06 06:56:00,Logística,Web,2.4,88.99,1,Baja,Pedro,Manual,2,4,1,4,-0.9316850888559296,-0.16367934690829203,0.7116839155235517,1,5,1,88.99,0.11162790697674418
PROC04596,2024-01-06 22:31:00,Logística,Web,37.5,87.75,0,Baja,Sofia,Manual,2,4,1,5,0.23470991069976815,-0.18127289955451295,-0.7128235214731489,1,5,1,0.0,1.744186046511628
PROC04597,2024-01-02 23:46:00,Pagos,API,23.0,49.84,0,Media,Carlos,Manual,3,0,2,1,-0.24713417743577648,-0.7191532066659955,-0.7128235214731489,1,1,1,0.0,1.069767441860465
PROC04598,2024-01-05 02:18:00,Inventario,Manual,0.5,38.39,0,Media,Sofia,Manual,1,2,2,5,-0.9948232797150699,-0.881609801665375,-0.7128235214731489,1,4,1,0.0,0.023255813953488372
PROC04599,2024-01-02 09:31:00,Logística,Web,8.7,61.39,1,Baja,Pedro,Manual,2,4,1,4,-0.7223321402177274,-0.5552777767757917,0.7116839155235517,1,1,1,61.39,0.4046511627906976
PROC04600,2024-01-05 08:11:00,Pagos,Web,76.4,78.46,0,Urgente,María,Manual,3,4,3,3,1.5273812919737466,-0.31308266091208814,-0.7128235214731489,1,4,1,0.0,3.5534883720930237
PROC04601,2024-01-04 10:19:00,Pagos,API,78.1,36.13,2,Media,Carlos,Manual,3,0,2,1,1.583873357479293,-0.9136754701980035,2.1361913525202523,1,3,1,18.065,3.6325581395348836
PROC04602,2024-01-03 18:46:00,Logística,Manual,48.1,165.88,1,Alta,Carlos,Manual,2,2,0,1,0.5869545544402354,0.9272628006464928,0.7116839155235517,1,2,1,165.88,2.2372093023255815
PROC04603,2024-01-02 03:05:00,Facturación,Web,120.2,124.18,1,Media,Sofia,Manual,0,4,2,5,2.982882744410771,0.3356086511727704,0.7116839155235517,1,1,1,124.18,5.590697674418605
PROC04604,2024-01-01 14:50:00,Pagos,Web,49.3,28.87,0,Baja,Sofia,Manual,3,4,1,5,0.6268313065617975,-1.0166828832718457,-0.7128235214731489,1,0,1,0.0,2.2930232558139534
PROC04605,2024-01-05 05:18:00,Logística,Email,0.3,60.5,0,Urgente,Juan,Manual,2,1,3,2,-1.0014694050686637,-0.5679054073041278,-0.7128235214731489,1,4,1,0.0,0.013953488372093023
PROC04606,2024-01-05 21:16:00,Inventario,Sistema,10.2,94.1,0,Alta,Carlos,Manual,1,3,0,1,-0.6724862000657745,-0.09117688398717161,-0.7128235214731489,1,4,1,0.0,0.47441860465116276
PROC04607,2024-01-07 04:43:00,Pagos,Sistema,0.9,142.31,0,Media,Ana,Manual,3,3,2,0,-0.9815310290078825,0.5928434168792113,-0.7128235214731489,1,6,1,0.0,0.04186046511627907
PROC04608,2024-01-03 18:01:00,Facturación,Manual,3.0,78.94,1,Baja,María,Manual,0,2,1,3,-0.9117467127951484,-0.30627225343613157,0.7116839155235517,1,2,1,78.94,0.13953488372093023
PROC04609,2024-01-02 17:44:00,Pagos,Web,7.4,136.69,0,Baja,María,Manual,3,4,1,3,-0.7655319550160865,0.5131048960148871,-0.7128235214731489,1,1,1,0.0,0.34418604651162793
PROC04610,2024-01-07 02:46:00,Facturación,Web,21.0,108.86,1,Alta,Juan,Manual,0,4,0,2,-0.31359543097171366,0.1182431458984914,0.7116839155235517,1,6,1,108.86,0.9767441860465116
PROC04611,2024-01-03 15:26:00,Facturación,Web,56.4,148.2,3,Baja,Sofia,Revisión,0,4,1,5,0.8627687566143746,0.6764127919487609,3.560698789516953,1,2,1,49.4,2.6232558139534885
PROC04612,2024-01-05 05:40:00,Inventario,Web,59.4,44.55,1,Media,Sofia,Manual,1,4,2,5,0.9624606369182803,-0.7942095723905996,0.7116839155235517,1,4,1,44.55,2.7627906976744185
PROC04613,2024-01-02 04:39:00,Facturación,Sistema,28.7,126.92,1,Media,Juan,Manual,0,3,2,2,-0.05771960485835551,0.37448472718135545,0.7116839155235517,1,1,1,126.92,1.3348837209302324
PROC04614,2024-01-05 15:26:00,Pagos,Manual,79.0,80.95,0,Baja,María,Manual,3,2,1,3,1.6137809215704648,-0.2777536721305636,-0.7128235214731489,1,4,1,0.0,3.6744186046511627
PROC04615,2024-01-02 02:27:00,Pagos,Manual,20.8,182.49,0,Media,Juan,Manual,3,2,2,2,-0.3202415563253074,1.1629312760124049,-0.7128235214731489,1,1,1,0.0,0.9674418604651163
PROC04616,2024-01-05 20:40:00,Soporte,Web,66.0,43.69,2,Media,Carlos,Manual,4,4,2,1,1.1817827735868731,-0.8064115524516884,2.1361913525202523,1,4,1,21.845,3.0697674418604652
PROC04617,2024-01-07 19:23:00,Pagos,Email,18.2,110.36,0,Baja,Carlos,Manual,3,1,1,1,-0.40664118592202575,0.13952566926085552,-0.7128235214731489,1,6,1,0.0,0.8465116279069768
PROC04618,2024-01-01 14:56:00,Facturación,Manual,9.7,89.54,0,Media,Ana,Manual,0,2,2,0,-0.6891015134497589,-0.15587575500875836,-0.7128235214731489,1,0,1,0.0,0.4511627906976744
PROC04619,2024-01-04 20:38:00,Facturación,Web,74.5,74.68,0,Alta,Sofia,Manual,0,4,0,5,1.4642431011146062,-0.36671461978524555,-0.7128235214731489,1,3,1,0.0,3.4651162790697674
PROC04620,2024-01-06 21:09:00,Inventario,Email,14.7,62.81,2,Media,Juan,Manual,1,1,2,2,-0.5229483796099159,-0.5351303213260871,2.1361913525202523,1,5,1,31.405,0.6837209302325581
PROC04621,2024-01-04 05:27:00,Inventario,Web,21.0,66.65,1,Media,María,Manual,1,4,2,3,-0.31359543097171366,-0.48064706151843484,0.7116839155235517,1,3,1,66.65,0.9767441860465116
PROC04622,2024-01-07 19:48:00,Pagos,Web,12.0,251.49,0,Media,Sofia,Manual,3,4,2,5,-0.6126710718834311,2.1419273506811543,-0.7128235214731489,1,6,1,0.0,0.5581395348837209
PROC04623,2024-01-02 16:32:00,Pagos,Manual,32.6,73.02,0,Baja,Sofia,Manual,3,2,1,5,0.07187983953672208,-0.3902672789729287,-0.7128235214731489,1,1,1,0.0,1.516279069767442
PROC04624,2024-01-03 17:04:00,Facturación,Manual,159.1,239.19,2,Urgente,Pedro,Manual,0,2,3,4,4.275554125684749,1.9674106591097684,2.1361913525202523,1,2,1,119.595,7.3999999999999995
PROC04625,2024-01-05 17:57:00,Pagos,Web,0.8,74.63,0,Media,María,Manual,3,4,2,3,-0.9848540916846793,-0.36742403723065786,-0.7128235214731489,1,4,1,0.0,0.037209302325581395
PROC04626,2024-01-02 00:09:00,Pagos,Web,69.0,96.67,1,Baja,Sofia,Manual,3,4,1,5,1.2814746538907789,-0.05471282729298764,0.7116839155235517,1,1,1,96.67,3.2093023255813953
PROC04627,2024-01-04 03:00:00,Facturación,Sistema,0.1,85.16,2,Media,Pedro,Manual,0,3,2,4,-1.0081155304222573,-0.21802072322686172,2.1361913525202523,1,3,1,42.58,0.004651162790697674
PROC04628,2024-01-04 18:54:00,Facturación,Manual,13.6,248.46,0,Media,Pedro,Manual,0,2,2,4,-0.5595020690546814,2.098936653489179,-0.7128235214731489,1,3,1,0.0,0.6325581395348837
PROC04629,2024-01-07 13:04:00,Facturación,Manual,5.5,153.34,0,Baja,Ana,Manual,0,2,1,0,-0.8286701458752269,0.7493409053371288,-0.7128235214731489,1,6,1,0.0,0.2558139534883721
PROC04630,2024-01-03 20:37:00,Facturación,Web,42.5,58.13,0,Alta,Pedro,Manual,0,4,0,4,0.40086304453961114,-0.601531794216663,-0.7128235214731489,1,2,1,0.0,1.9767441860465116
PROC04631,2024-01-07 03:49:00,Inventario,Web,1.6,22.22,1,Baja,Carlos,Manual,1,4,1,1,-0.9582695902703044,-1.11103540351166,0.7116839155235517,1,6,1,22.22,0.07441860465116279
PROC04632,2024-01-02 09:48:00,Facturación,Web,24.2,59.31,1,Media,Carlos,Manual,0,4,2,1,-0.2072574253142142,-0.5847895425049366,0.7116839155235517,1,1,1,59.31,1.1255813953488372
PROC04633,2024-01-05 18:05:00,Facturación,Web,10.5,205.45,1,Media,Sofia,Manual,0,4,2,5,-0.6625170120353839,1.4886957669456582,0.7116839155235517,1,4,1,205.45,0.4883720930232558
PROC04634,2024-01-03 14:38:00,Facturación,Web,4.3,30.77,2,Baja,Ana,Manual,0,4,1,0,-0.8685468979967892,-0.9897250203461847,2.1361913525202523,1,2,1,15.385,0.19999999999999998
PROC04635,2024-01-05 02:24:00,Soporte,Web,44.3,23.35,0,Alta,María,Manual,4,4,0,3,0.4606781727219545,-1.095002569245346,-0.7128235214731489,1,4,1,0.0,2.0604651162790697
PROC04636,2024-01-04 05:04:00,Logística,API,7.4,49.02,1,Media,María,Manual,2,0,2,3,-0.7655319550160865,-0.7307876527707545,0.7116839155235517,1,3,1,49.02,0.34418604651162793
PROC04637,2024-01-07 03:28:00,Facturación,Web,7.6,35.88,0,Alta,Sofia,Automático,0,4,0,5,-0.758885829662493,-0.9172225574250643,-0.7128235214731489,1,6,1,0.0,0.35348837209302325
PROC04638,2024-01-01 02:45:00,Pagos,Manual,9.7,41.25,1,Media,Sofia,Manual,3,2,2,5,-0.6891015134497589,-0.8410311237878006,0.7116839155235517,1,0,1,41.25,0.4511627906976744
PROC04639,2024-01-04 04:31:00,Facturación,Web,26.5,13.15,0,Alta,María,Manual,0,4,0,3,-0.1308269837478864,-1.2397237281094218,-0.7128235214731489,1,3,1,0.0,1.2325581395348837
PROC04640,2024-01-01 09:49:00,Pagos,API,32.3,97.95,1,Baja,María,Manual,3,0,1,3,0.06191065150633136,-0.03655174069043691,0.7116839155235517,1,0,1,97.95,1.5023255813953487
PROC04641,2024-01-04 03:24:00,Facturación,Web,0.5,112.68,0,Media,Carlos,Manual,0,4,2,1,-0.9948232797150699,0.1724426387279788,-0.7128235214731489,1,3,1,0.0,0.023255813953488372
PROC04642,2024-01-02 23:01:00,Inventario,API,8.3,72.75,0,Alta,Carlos,Manual,1,0,0,1,-0.7356243909249148,-0.3940981331781542,-0.7128235214731489,1,1,1,0.0,0.386046511627907
PROC04643,2024-01-05 12:29:00,Pagos,Web,16.9,22.55,1,Baja,Ana,Manual,3,4,1,0,-0.44984100072038496,-1.10635324837194,0.7116839155235517,1,4,1,22.55,0.786046511627907
PROC04644,2024-01-06 08:13:00,Logística,Sistema,12.1,49.28,1,Baja,Ana,Manual,2,3,1,0,-0.6093480092066342,-0.7270986820546114,0.7116839155235517,1,5,1,49.28,0.5627906976744186
PROC04645,2024-01-07 13:34:00,Facturación,Manual,64.7,110.12,1,Urgente,Ana,Manual,0,2,3,0,1.138582958788514,0.13612046552287735,0.7116839155235517,1,6,1,110.12,3.0093023255813955
PROC04646,2024-01-01 01:11:00,Logística,API,46.5,121.13,1,Urgente,María,Manual,2,0,3,3,0.5337855516114856,0.29233418700262986,0.7116839155235517,1,0,1,121.13,2.1627906976744184
PROC04647,2024-01-03 11:40:00,Logística,Web,29.5,13.79,0,Alta,María,Manual,2,4,0,3,-0.03113510344398061,-1.2306431848081465,-0.7128235214731489,1,2,1,0.0,1.372093023255814
PROC04648,2024-01-06 12:42:00,Facturación,API,12.4,87.14,0,Media,Carlos,Manual,0,0,2,1,-0.5993788211762435,-0.18992779238854104,-0.7128235214731489,1,5,1,0.0,0.5767441860465117
PROC04649,2024-01-01 04:28:00,Pagos,Manual,36.2,45.92,0,Media,Carlos,Manual,3,2,2,1,0.19151009590140908,-0.774771534386307,-0.7128235214731489,1,0,1,0.0,1.6837209302325582
PROC04650,2024-01-07 22:08:00,Facturación,Web,55.7,82.88,0,Baja,Juan,Manual,0,4,1,2,0.8395073178767967,-0.2503701587376552,-0.7128235214731489,1,6,1,0.0,2.590697674418605
PROC04651,2024-01-02 17:02:00,Facturación,API,27.1,24.47,2,Media,Juan,Manual,0,0,2,2,-0.11088860768710519,-1.079111618468114,2.1361913525202523,1,1,1,12.235,1.2604651162790699
PROC04652,2024-01-07 13:40:00,Facturación,Manual,46.0,16.45,0,Media,Sofia,Manual,0,2,2,5,0.5171702382275012,-1.1929021767122208,-0.7128235214731489,1,6,1,0.0,2.13953488372093
PROC04653,2024-01-01 16:55:00,Inventario,Manual,41.5,71.25,1,Baja,María,Manual,1,2,1,3,0.3676324177716426,-0.41538065654051826,0.7116839155235517,1,0,1,71.25,1.930232558139535
PROC04654,2024-01-07 10:35:00,Pagos,Manual,25.4,76.52,0,Media,Sofia,Manual,3,2,2,5,-0.1673806731926519,-0.34060805779407904,-0.7128235214731489,1,6,1,0.0,1.1813953488372093
PROC04655,2024-01-06 13:04:00,Soporte,Email,11.2,39.49,0,Media,Carlos,Manual,4,1,2,1,-0.6392555732978059,-0.8660026178663078,-0.7128235214731489,1,5,1,0.0,0.5209302325581395
PROC04656,2024-01-01 06:46:00,Facturación,Email,41.1,225.49,0,Media,María,Manual,0,1,2,3,0.35434016706445515,1.773030279066843,-0.7128235214731489,1,0,1,0.0,1.9116279069767443
PROC04657,2024-01-06 03:04:00,Soporte,API,7.0,44.8,0,Media,Sofia,Automático,4,0,2,5,-0.778824205723274,-0.790662485163539,-0.7128235214731489,1,5,1,0.0,0.32558139534883723
PROC04658,2024-01-05 04:49:00,Facturación,API,45.4,44.09,1,Alta,Sofia,Manual,0,0,0,5,0.49723186216672005,-0.8007362128883913,0.7116839155235517,1,4,1,44.09,2.1116279069767443
PROC04659,2024-01-05 06:49:00,Logística,Manual,49.0,84.93,1,Baja,Pedro,Manual,2,2,1,4,0.616862118531407,-0.22128404347575742,0.7116839155235517,1,4,1,84.93,2.2790697674418605
PROC04660,2024-01-06 13:02:00,Pagos,Manual,51.8,76.91,0,Media,Juan,Manual,3,2,2,2,0.709907873481719,-0.33507460171986436,-0.7128235214731489,1,5,1,0.0,2.409302325581395
PROC04661,2024-01-01 16:25:00,Facturación,Sistema,19.2,44.97,0,Media,Ana,Manual,0,3,2,0,-0.3734105591540572,-0.7882504658491377,-0.7128235214731489,1,0,1,0.0,0.8930232558139535
PROC04662,2024-01-04 02:45:00,Logística,Web,6.4,112.05,1,Baja,María,Manual,2,4,1,3,-0.7987625817840551,0.16350397891578575,0.7116839155235517,1,3,1,112.05,0.29767441860465116
PROC04663,2024-01-07 04:21:00,Pagos,API,3.2,111.44,0,Baja,Pedro,Manual,3,0,1,4,-0.9051005874415547,0.15484908608175765,-0.7128235214731489,1,6,1,0.0,0.14883720930232558
PROC04664,2024-01-02 19:38:00,Inventario,Web,40.8,86.27,0,Media,Ana,Manual,1,4,2,0,0.34437097903406444,-0.2022716559387123,-0.7128235214731489,1,1,1,0.0,1.897674418604651
PROC04665,2024-01-05 08:49:00,Inventario,Web,65.2,97.31,0,Media,Sofia,Manual,1,4,2,5,1.1551982721724983,-0.04563228399171228,-0.7128235214731489,1,4,1,0.0,3.032558139534884
PROC04666,2024-01-07 16:03:00,Pagos,Web,31.6,80.79,0,Alta,Pedro,Manual,3,4,0,4,0.03864921276875349,-0.2800238079558824,-0.7128235214731489,1,6,1,0.0,1.4697674418604652
PROC04667,2024-01-05 19:28:00,Pagos,Manual,4.7,77.24,0,Media,Carlos,Manual,3,2,2,1,-0.8552546472896019,-0.33039244658014433,-0.7128235214731489,1,4,1,0.0,0.2186046511627907
PROC04668,2024-01-04 17:28:00,Inventario,Web,82.0,24.88,0,Baja,Carlos,Manual,1,4,1,1,1.7134728018743706,-1.0732943954157346,-0.7128235214731489,1,3,1,0.0,3.813953488372093
PROC04669,2024-01-04 05:01:00,Facturación,Manual,135.6,89.86,1,Media,Carlos,Manual,0,2,2,1,3.4946343966374873,-0.15133548335812078,0.7116839155235517,1,3,1,89.86,6.306976744186046
PROC04670,2024-01-07 17:17:00,Inventario,Manual,17.0,155.26,1,Alta,Sofia,Manual,1,2,0,5,-0.4465179380435881,0.7765825352409547,0.7116839155235517,1,6,1,155.26,0.7906976744186046
PROC04671,2024-01-06 06:06:00,Logística,Web,27.1,97.45,0,Media,Ana,Manual,2,4,2,0,-0.11088860768710519,-0.04364591514455828,-0.7128235214731489,1,5,1,0.0,1.2604651162790699
PROC04672,2024-01-04 05:50:00,Facturación,Web,45.0,65.33,2,Alta,Ana,Manual,0,4,0,0,0.4839396114595326,-0.49937568207731536,2.1361913525202523,1,3,1,32.665,2.0930232558139537
PROC04673,2024-01-06 07:38:00,Facturación,API,40.0,150.47,2,Media,Carlos,Manual,0,0,2,1,0.31778647761968964,0.708620343970472,2.1361913525202523,1,5,1,75.235,1.8604651162790697
PROC04674,2024-01-01 16:43:00,Inventario,Manual,103.1,97.54,0,Baja,Sofia,Manual,1,2,1,5,2.4146390266785076,-0.04236896374281639,-0.7128235214731489,1,0,1,0.0,4.7953488372093025
PROC04675,2024-01-06 05:04:00,Pagos,Email,3.7,44.48,0,Baja,Ana,Manual,3,1,1,0,-0.8884852740575704,-0.7952027568141766,-0.7128235214731489,1,5,1,0.0,0.17209302325581396
PROC04676,2024-01-02 17:06:00,Pagos,Email,26.1,150.2,1,Media,Carlos,Manual,3,1,2,1,-0.1441192344550738,0.7047894897652464,0.7116839155235517,1,1,1,150.2,1.213953488372093
PROC04677,2024-01-02 08:19:00,Facturación,Sistema,35.3,55.72,1,Baja,María,Manual,0,3,1,3,0.16160253181023715,-0.6357257150855281,0.7116839155235517,1,1,1,55.72,1.641860465116279
